video_id,frame_idx,phase,augment
case_0070,2838,9,False
case_0070,2929,9,False
case_0070,3019,9,False
case_0070,3110,9,False
case_0070,3201,9,False
case_0070,3291,9,False
case_0070,3382,9,False
case_0070,3472,9,False
case_0070,3563,9,False
case_0070,3654,9,False
case_0070,3744,9,False
case_0070,3835,9,False
case_0070,3925,9,False
case_0070,4016,9,False
case_0070,4106,9,False
case_0070,4197,9,False
case_0070,4288,9,False
case_0070,4378,9,False
case_0070,5968,9,False
case_0070,6055,9,False
case_0070,6142,9,False
case_0070,6229,9,False
case_0070,6316,9,False
case_0070,6403,9,False
case_0070,6491,9,False
case_0070,6578,9,False
case_0070,6665,9,False
case_0070,6752,9,False
case_0070,6839,9,False
case_0070,6926,9,False
case_0100,3135,9,False
case_0100,3225,9,False
case_0100,3315,9,False
case_0100,3405,9,False
case_0100,3483,9,False
case_0120,4647,9,False
case_0120,4738,9,False
case_0120,4828,9,False
case_0120,4919,9,False
case_0120,5010,9,False
case_0120,5100,9,False
case_0120,5191,9,False
case_0120,6672,9,False
case_0120,6763,9,False
case_0120,6853,9,False
case_0120,6944,9,False
case_0120,7035,9,False
case_0120,7125,9,False
case_0120,7216,9,False
case_0120,7307,9,False
case_0120,7397,9,False
case_0120,7488,9,False
case_0120,7579,9,False
case_0120,7669,9,False
case_0120,9696,9,False
case_0120,9785,9,False
case_0120,9874,9,False
case_0120,9963,9,False
case_0120,10560,9,False
case_0120,10645,9,False
case_0120,10730,9,False
case_0120,10815,9,False
case_0120,10900,9,False
case_0120,10985,9,False
case_0136,2144,9,False
case_0136,2235,9,False
case_0136,2326,9,False
case_0136,2417,9,False
case_0136,2508,9,False
case_0136,2599,9,False
case_0136,2690,9,False
case_0136,2781,9,False
case_0136,2872,9,False
case_0136,2963,9,False
case_0136,3054,9,False
case_0136,3145,9,False
case_0136,3236,9,False
case_0136,3326,9,False
case_0136,3417,9,False
case_0136,3508,9,False
case_0136,3599,9,False
case_0136,3690,9,False
case_0136,3781,9,False
case_0136,3872,9,False
case_0136,3963,9,False
case_0136,4054,9,False
case_0136,4145,9,False
case_0136,4236,9,False
case_0136,4327,9,False
case_0136,4418,9,False
case_0136,4509,9,False
case_0136,4600,9,False
case_0136,4691,9,False
case_0136,4782,9,False
case_0136,4873,9,False
case_0136,4964,9,False
case_0136,5055,9,False
case_0136,5146,9,False
case_0136,5237,9,False
case_0136,5328,9,False
case_0136,5419,9,False
case_0136,5510,9,False
case_0136,5600,9,False
case_0136,5691,9,False
case_0136,5782,9,False
case_0136,5873,9,False
case_0136,5964,9,False
case_0136,6055,9,False
case_0136,6146,9,False
case_0136,6237,9,False
case_0136,6328,9,False
case_0136,6419,9,False
case_0136,6510,9,False
case_0136,6601,9,False
case_0136,8264,9,False
case_0136,8358,9,False
case_0136,8451,9,False
case_0136,8545,9,False
case_0136,8638,9,False
case_0136,8732,9,False
case_0136,10820,9,False
case_0136,10912,9,False
case_0136,11004,9,False
case_0136,11096,9,False
case_0136,11188,9,False
case_0136,11279,9,False
case_0136,11371,9,False
case_0136,11463,9,False
case_0136,11555,9,False
case_0136,11647,9,False
case_0152,1519,9,False
case_0152,1611,9,False
case_0152,1703,9,False
case_0152,1795,9,False
case_0152,1887,9,False
case_0152,1979,9,False
case_0152,2071,9,False
case_0152,2163,9,False
case_0152,2255,9,False
case_0152,2347,9,False
case_0152,2439,9,False
case_0152,2531,9,False
case_0152,2623,9,False
case_0152,2715,9,False
case_0152,2807,9,False
case_0152,2899,9,False
case_0152,2991,9,False
case_0152,3083,9,False
case_0152,3175,9,False
case_0152,3267,9,False
case_0152,3359,9,False
case_0153,1135,9,False
case_0153,1217,9,False
case_0153,1298,9,False
case_0153,1379,9,False
case_0153,1461,9,False
case_0153,2179,9,False
case_0153,2287,9,False
case_0175,2855,9,False
case_0175,2947,9,False
case_0175,3038,9,False
case_0175,3130,9,False
case_0175,3221,9,False
case_0175,3313,9,False
case_0175,3404,9,False
case_0175,3495,9,False
case_0175,3587,9,False
case_0175,3678,9,False
case_0175,3770,9,False
case_0175,3861,9,False
case_0175,3953,9,False
case_0175,4691,9,False
case_0175,4789,9,False
case_0175,4887,9,False
case_0175,5848,9,False
case_0175,5934,9,False
case_0175,6021,9,False
case_0175,6107,9,False
case_0175,6194,9,False
case_0175,6280,9,False
case_0175,6366,9,False
case_0175,6453,9,False
case_0175,6539,9,False
case_0175,8283,9,False
case_0175,8372,9,False
case_0175,8461,9,False
case_0175,8550,9,False
case_0175,8639,9,False
case_0175,8728,9,False
case_0175,8817,9,False
case_0175,8906,9,False
case_0175,8996,9,False
case_0175,9085,9,False
case_0175,9174,9,False
case_0175,9263,9,False
case_0175,9352,9,False
case_0175,9441,9,False
case_0175,9530,9,False
case_0175,9619,9,False
case_0175,9708,9,False
case_0183,1893,9,False
case_0183,3138,9,False
case_0195,1425,9,False
case_0195,1515,9,False
case_0195,1604,9,False
case_0195,1694,9,False
case_0195,1783,9,False
case_0195,1873,9,False
case_0195,1962,9,False
case_0195,2052,9,False
case_0195,2141,9,False
case_0195,2231,9,False
case_0195,2320,9,False
case_0195,2410,9,False
case_0195,2500,9,False
case_0195,2589,9,False
case_0195,2679,9,False
case_0195,2768,9,False
case_0195,2858,9,False
case_0195,2947,9,False
case_0195,3037,9,False
case_0195,3126,9,False
case_0195,3216,9,False
case_0195,3305,9,False
case_0195,3395,9,False
case_0195,3484,9,False
case_0195,3574,9,False
case_0213,4376,9,False
case_0213,4467,9,False
case_0213,4558,9,False
case_0213,4649,9,False
case_0213,4740,9,False
case_0213,4830,9,False
case_0213,4921,9,False
case_0213,5012,9,False
case_0213,5103,9,False
case_0213,5194,9,False
case_0213,5285,9,False
case_0213,5376,9,False
case_0213,5467,9,False
case_0213,5558,9,False
case_0213,5649,9,False
case_0213,5739,9,False
case_0213,5830,9,False
case_0213,5921,9,False
case_0213,6012,9,False
case_0213,6103,9,False
case_0213,6194,9,False
case_0213,6285,9,False
case_0213,6376,9,False
case_0213,6467,9,False
case_0213,6558,9,False
case_0213,6648,9,False
case_0213,6739,9,False
case_0213,6830,9,False
case_0213,6921,9,False
case_0213,7012,9,False
case_0213,12983,9,False
case_0213,13070,9,False
case_0213,13157,9,False
case_0213,13244,9,False
case_0236,903,9,False
case_0236,1005,9,False
case_0236,1107,9,False
case_0279,1621,9,False
case_0279,1714,9,False
case_0279,1807,9,False
case_0279,1900,9,False
case_0279,1993,9,False
case_0279,2085,9,False
case_0279,2178,9,False
case_0279,2271,9,False
case_0279,2364,9,False
case_0279,2457,9,False
case_0279,4469,9,False
case_0279,4569,9,False
case_0279,4669,9,False
case_0279,4769,9,False
case_0301,1265,9,False
case_0301,1364,9,False
case_0301,1462,9,False
case_0301,1561,9,False
case_0301,3418,9,False
case_0307,1768,9,False
case_0307,1852,9,False
case_0307,1936,9,False
case_0307,2020,9,False
case_0307,2104,9,False
case_0307,2188,9,False
case_0307,2272,9,False
case_0307,2356,9,False
case_0307,2572,9,False
case_0307,2660,9,False
case_0307,2748,9,False
case_0307,6760,9,False
case_0340,302,9,False
case_0340,390,9,False
case_0340,479,9,False
case_0340,567,9,False
case_0340,655,9,False
case_0340,744,9,False
case_0340,832,9,False
case_0340,921,9,False
case_0340,1009,9,False
case_0340,1097,9,False
case_0340,1186,9,False
case_0340,1274,9,False
case_0340,1363,9,False
case_0340,1451,9,False
case_0340,1539,9,False
case_0340,1628,9,False
case_0340,1716,9,False
case_0340,1892,9,False
case_0340,1996,9,False
case_0340,3244,9,False
case_0340,3330,9,False
case_0340,3416,9,False
case_0340,3501,9,False
case_0340,3587,9,False
case_0340,3673,9,False
case_0340,3758,9,False
case_0340,3844,9,False
case_0340,3930,9,False
case_0359,4025,9,False
case_0359,4116,9,False
case_0359,4208,9,False
case_0359,4299,9,False
case_0359,4390,9,False
case_0388,1244,9,False
case_0388,1352,9,False
case_0395,2760,9,False
case_0395,2852,9,False
case_0395,2943,9,False
case_0395,3035,9,False
case_0395,3126,9,False
case_0395,3218,9,False
case_0395,3309,9,False
case_0395,3401,9,False
case_0395,3492,9,False
case_0395,3584,9,False
case_0395,3675,9,False
case_0395,3767,9,False
case_0395,3858,9,False
case_0395,3949,9,False
case_0395,4041,9,False
case_0395,4132,9,False
case_0395,4224,9,False
case_0395,4315,9,False
case_0395,4407,9,False
case_0395,4498,9,False
case_0395,4590,9,False
case_0395,4681,9,False
case_0395,4773,9,False
case_0395,5443,9,False
case_0395,5526,9,False
case_0395,5609,9,False
case_0395,5691,9,False
case_0395,5774,9,False
case_0401,4623,9,False
case_0401,4712,9,False
case_0401,4800,9,False
case_0401,4889,9,False
case_0401,4978,9,False
case_0401,5066,9,False
case_0401,5155,9,False
case_0401,5244,9,False
case_0401,5332,9,False
case_0401,5421,9,False
case_0401,5821,9,False
case_0401,5905,9,False
case_0401,5989,9,False
case_0401,6073,9,False
case_0401,6157,9,False
case_0401,6241,9,False
case_0401,6325,9,False
case_0440,536,9,False
case_0440,628,9,False
case_0440,719,9,False
case_0440,810,9,False
case_0440,902,9,False
case_0440,993,9,False
case_0440,1085,9,False
case_0440,1176,9,False
case_0440,1267,9,False
case_0440,1359,9,False
case_0440,1450,9,False
case_0440,1541,9,False
case_0440,1633,9,False
case_0440,1724,9,False
case_0440,1816,9,False
case_0440,1907,9,False
case_0440,1998,9,False
case_0440,2090,9,False
case_0440,2181,9,False
case_0440,2273,9,False
case_0440,2364,9,False
case_0440,2455,9,False
case_0440,2547,9,False
case_0440,2638,9,False
case_0440,2729,9,False
case_0440,2821,9,False
case_0440,2912,9,False
case_0440,3004,9,False
case_0440,3095,9,False
case_0440,3186,9,False
case_0440,3278,9,False
case_0440,3369,9,False
case_0440,3461,9,False
case_0440,3552,9,False
case_0440,3643,9,False
case_0440,3735,9,False
case_0440,3826,9,False
case_0440,3917,9,False
case_0440,4009,9,False
case_0476,207,9,False
case_0476,295,9,False
case_0476,384,9,False
case_0476,472,9,False
case_0476,560,9,False
case_0476,649,9,False
case_0476,737,9,False
case_0476,826,9,False
case_0476,914,9,False
case_0476,1003,9,False
case_0476,1091,9,False
case_0476,1179,9,False
case_0476,1268,9,False
case_0476,1356,9,False
case_0476,2597,9,False
case_0476,2691,9,False
case_0476,2785,9,False
case_0476,2879,9,False
case_0476,2973,9,False
case_0533,855,9,False
case_0533,948,9,False
case_0533,1041,9,False
case_0533,1134,9,False
case_0533,1227,9,False
case_0533,1320,9,False
case_0533,1413,9,False
case_0533,1506,9,False
case_0533,1599,9,False
case_0533,1692,9,False
case_0533,1785,9,False
case_0533,1878,9,False
case_0533,1971,9,False
case_0533,2064,9,False
case_0533,2157,9,False
case_0533,4031,9,False
case_0533,4133,9,False
case_0555,4685,9,False
case_0555,4774,9,False
case_0555,4862,9,False
case_0555,4951,9,False
case_0555,5040,9,False
case_0555,5129,9,False
case_0555,5217,9,False
case_0555,5306,9,False
case_0555,5395,9,False
case_0555,5484,9,False
case_0555,5572,9,False
case_0555,5661,9,False
case_0555,5750,9,False
case_0555,5839,9,False
case_0555,5928,9,False
case_0555,6016,9,False
case_0555,6105,9,False
case_0555,6194,9,False
case_0555,6283,9,False
case_0555,6371,9,False
case_0555,6460,9,False
case_0555,6549,9,False
case_0555,6638,9,False
case_0555,6726,9,False
case_0555,6815,9,False
case_0555,10363,9,False
case_0555,10452,9,False
case_0555,10540,9,False
case_0555,10629,9,False
case_0555,10718,9,False
case_0555,10806,9,False
case_0555,10895,9,False
case_0577,45,9,False
case_0577,132,9,False
case_0577,220,9,False
case_0577,307,9,False
case_0577,394,9,False
case_0577,482,9,False
case_0577,569,9,False
case_0579,1407,9,False
case_0579,1496,9,False
case_0579,1586,9,False
case_0579,1675,9,False
case_0579,1764,9,False
case_0579,1854,9,False
case_0579,1943,9,False
case_0579,2032,9,False
case_0579,2122,9,False
case_0579,2211,9,False
case_0579,2300,9,False
case_0579,2390,9,False
case_0579,2479,9,False
case_0579,2899,9,False
case_0579,2997,9,False
case_0579,3095,9,False
case_0579,3193,9,False
case_0580,2470,9,False
case_0580,2559,9,False
case_0580,2648,9,False
case_0580,2736,9,False
case_0580,2825,9,False
case_0580,2914,9,False
case_0580,3003,9,False
case_0580,3092,9,False
case_0580,3180,9,False
case_0580,3269,9,False
case_0580,3358,9,False
case_0580,3447,9,False
case_0580,3536,9,False
case_0580,3625,9,False
case_0580,3713,9,False
case_0580,3802,9,False
case_0580,3891,9,False
case_0580,3980,9,False
case_0580,4069,9,False
case_0580,4157,9,False
case_0580,4246,9,False
case_0580,4335,9,False
case_0580,4424,9,False
case_0580,4513,9,False
case_0580,4601,9,False
case_0580,4690,9,False
case_0580,4779,9,False
case_0580,8052,9,False
case_0580,8138,9,False
case_0580,8224,9,False
case_0580,8310,9,False
case_0580,10004,9,False
case_0580,10090,9,False
case_0580,10175,9,False
case_0580,10260,9,False
case_0580,10346,9,False
case_0580,10431,9,False
case_0580,10516,9,False
case_0580,10602,9,False
case_0580,10687,9,False
case_0601,4036,9,False
case_0601,4129,9,False
case_0601,4222,9,False
case_0601,4316,9,False
case_0601,4409,9,False
case_0601,4502,9,False
case_0601,7484,9,False
case_0601,7576,9,False
case_0601,7667,9,False
case_0601,7759,9,False
case_0608,1377,9,False
case_0639,37,9,False
case_0639,393,9,False
case_0639,487,9,False
case_0639,581,9,False
case_0639,676,9,False
case_0639,770,9,False
case_0639,865,9,False
case_0639,959,9,False
case_0639,1053,9,False
case_0639,2897,9,False
case_0639,2995,9,False
case_0639,3093,9,False
case_0639,3191,9,False
case_0644,3406,9,False
case_0644,3495,9,False
case_0644,3583,9,False
case_0644,3672,9,False
case_0644,3761,9,False
case_0644,3850,9,False
case_0644,3938,9,False
case_0644,4027,9,False
case_0644,4116,9,False
case_0644,4205,9,False
case_0644,4293,9,False
case_0644,4382,9,False
case_0644,4471,9,False
case_0644,4559,9,False
case_0644,4648,9,False
case_0644,4737,9,False
case_0644,4826,9,False
case_0644,4914,9,False
case_0644,5003,9,False
case_0644,5320,9,False
case_0644,5420,9,False
case_0661,266,9,False
case_0661,507,9,False
case_0661,592,9,False
case_0661,677,9,False
case_0661,761,9,False
case_0661,846,9,False
case_0661,931,9,False
case_0661,1337,9,False
case_0707,1796,9,False
case_0707,1890,9,False
case_0707,1984,9,False
case_0707,2079,9,False
case_0707,2173,9,False
case_0707,2267,9,False
case_0707,2361,9,False
case_0707,2456,9,False
case_0707,2550,9,False
case_0707,2644,9,False
case_0707,3671,9,False
case_0707,3750,9,False
case_0707,3828,9,False
case_0714,3696,9,False
case_0714,6336,9,False
case_0714,6408,9,False
case_0714,9408,9,False
case_0714,9496,9,False
case_0723,5394,9,False
case_0723,5485,9,False
case_0723,5577,9,False
case_0723,5668,9,False
case_0723,5759,9,False
case_0723,5850,9,False
case_0723,5941,9,False
case_0723,6033,9,False
case_0723,6124,9,False
case_0723,6215,9,False
case_0723,6306,9,False
case_0723,6397,9,False
case_0723,6489,9,False
case_0723,6580,9,False
case_0723,6671,9,False
case_0723,6762,9,False
case_0723,6853,9,False
case_0723,6945,9,False
case_0723,7036,9,False
case_0723,7127,9,False
case_0723,7218,9,False
case_0723,7309,9,False
case_0723,7401,9,False
case_0723,7492,9,False
case_0723,7583,9,False
case_0723,7674,9,False
case_0723,7765,9,False
case_0723,7857,9,False
case_0723,7948,9,False
case_0723,8039,9,False
case_0723,8130,9,False
case_0723,8221,9,False
case_0723,8313,9,False
case_0723,8404,9,False
case_0723,8768,9,False
case_0723,8857,9,False
case_0723,8946,9,False
case_0723,9035,9,False
case_0723,9125,9,False
case_0723,9214,9,False
case_0723,9303,9,False
case_0723,9392,9,False
case_0723,9481,9,False
case_0723,9570,9,False
case_0723,9659,9,False
case_0723,9748,9,False
case_0723,9838,9,False
case_0723,9927,9,False
case_0723,10016,9,False
case_0723,10105,9,False
case_0755,2715,9,False
case_0755,2807,9,False
case_0755,2899,9,False
case_0755,2990,9,False
case_0755,3082,9,False
case_0755,3173,9,False
case_0755,3265,9,False
case_0755,3357,9,False
case_0755,3448,9,False
case_0755,3540,9,False
case_0755,3631,9,False
case_0755,3723,9,False
case_0755,3815,9,False
case_0755,3906,9,False
case_0755,3998,9,False
case_0755,4089,9,False
case_0755,4181,9,False
case_0755,4273,9,False
case_0755,4364,9,False
case_0755,4456,9,False
case_0755,4547,9,False
case_0755,4639,9,False
case_0755,4731,9,False
case_0755,4822,9,False
case_0755,4914,9,False
case_0755,5298,9,False
case_0755,5382,9,False
case_0755,5465,9,False
case_0755,5549,9,False
case_0755,5632,9,False
case_0755,5716,9,False
case_0791,2258,9,False
case_0791,2353,9,False
case_0791,2448,9,False
case_0791,2543,9,False
case_0791,2637,9,False
case_0791,2732,9,False
case_0791,2827,9,False
case_0791,2922,9,False
case_0914,4578,9,False
case_0914,4665,9,False
case_0914,4752,9,False
case_0914,4840,9,False
case_0914,4927,9,False
case_0914,5014,9,False
case_0914,5101,9,False
case_0914,5485,9,False
case_0914,5573,9,False
case_0914,5661,9,False
case_0914,5749,9,False
case_0914,5837,9,False
case_0914,5926,9,False
case_0914,6014,9,False
case_0914,6102,9,False
case_0914,6190,9,False
case_0914,6278,9,False
case_0914,6366,9,False
case_0914,9892,9,False
case_0914,9992,9,False
case_0914,10092,9,False
case_0914,10192,9,False
case_0979,7945,9,False
case_0979,8035,9,False
case_0979,8126,9,False
case_0979,8216,9,False
case_0979,8307,9,False
case_0979,8397,9,False
case_0979,8488,9,False
case_0979,8578,9,False
case_0979,8669,9,False
case_0979,8760,9,False
case_0979,8850,9,False
case_0979,8941,9,False
case_0979,9031,9,False
case_0979,9122,9,False
case_0979,9212,9,False
case_0979,9303,9,False
case_0979,9393,9,False
case_0979,9484,9,False
case_0979,9574,9,False
case_0979,9665,9,False
case_0979,9755,9,False
case_0979,9846,9,False
case_0979,9936,9,False
case_0979,10027,9,False
case_0979,10117,9,False
case_0979,10208,9,False
case_0979,10298,9,False
case_0979,10389,9,False
case_0979,10480,9,False
case_0979,10570,9,False
case_0979,10661,9,False
case_0979,10751,9,False
case_0979,10842,9,False
case_0979,10932,9,False
case_0979,11023,9,False
case_0979,11113,9,False
case_0979,11204,9,False
case_0979,11294,9,False
case_0979,11735,9,False
case_0979,11825,9,False
case_0979,11915,9,False
case_0979,12005,9,False
case_0979,12094,9,False
case_0979,12184,9,False
case_0979,12274,9,False
case_0979,12363,9,False
case_0979,12453,9,False
case_0979,12543,9,False
case_0979,12633,9,False
case_0979,12722,9,False
case_0979,12812,9,False
case_0979,12902,9,False
case_0979,13281,9,False
case_0979,13371,9,False
case_0979,13460,9,False
case_0979,13549,9,False
case_0979,13639,9,False
case_0979,13728,9,False
case_0979,13817,9,False
case_0979,13907,9,False
case_0979,13996,9,False
case_0979,14085,9,False
case_0979,14175,9,False
case_0979,14264,9,False
case_0979,14353,9,False
case_0979,14443,9,False
case_0979,14532,9,False
case_0979,14622,9,False
case_0979,14711,9,False
case_0979,14800,9,False
case_0979,14890,9,False
case_0979,14979,9,False
case_0979,15068,9,False
case_0979,15158,9,False
case_0979,15247,9,False
case_0979,15336,9,False
case_0979,15426,9,False
case_0979,15515,9,False
case_0979,15604,9,False
case_0979,15694,9,False
case_0984,1115,9,False
case_0984,1205,9,False
case_0984,1295,9,False
case_0984,1385,9,False
case_0984,1475,9,False
case_0984,1565,9,False
case_0984,1655,9,False
case_0984,1745,9,False
case_0984,1835,9,False
case_0984,1924,9,False
case_0984,2014,9,False
case_0984,2104,9,False
case_0984,2194,9,False
case_0984,2284,9,False
case_0984,2374,9,False
case_0984,2464,9,False
case_0984,2554,9,False
case_0984,2644,9,False
case_1003,1481,9,False
case_1003,1570,9,False
case_1003,1659,9,False
case_1003,1748,9,False
case_1003,1837,9,False
case_1003,1926,9,False
case_1003,2015,9,False
case_1003,2104,9,False
case_1003,2193,9,False
case_1003,2281,9,False
case_1003,2370,9,False
case_1003,2459,9,False
case_1003,2548,9,False
case_1003,2637,9,False
case_1003,2726,9,False
case_1003,2815,9,False
case_1003,2904,9,False
case_1011,2248,9,False
case_1011,2334,9,False
case_1011,2420,9,False
case_1011,2506,9,False
case_1011,2592,9,False
case_1011,2678,9,False
case_1011,2764,9,False
case_1011,3096,9,False
case_1011,3184,9,False
case_1011,3273,9,False
case_1011,3361,9,False
case_1011,3450,9,False
case_1011,3539,9,False
case_1011,3627,9,False
case_1011,3716,9,False
case_1011,3804,9,False
case_1115,463,9,False
case_1115,545,9,False
case_1115,1634,9,False
case_1210,1106,9,False
case_1210,1197,9,False
case_1210,1288,9,False
case_1210,1379,9,False
case_1210,1470,9,False
case_1210,1561,9,False
case_1210,1652,9,False
case_1210,1743,9,False
case_1210,1834,9,False
case_1210,1925,9,False
case_1210,2016,9,False
case_1210,2107,9,False
case_1210,2198,9,False
case_1210,2289,9,False
case_1210,2380,9,False
case_1210,2471,9,False
case_1210,2562,9,False
case_1210,2653,9,False
case_1210,2744,9,False
case_1210,2835,9,False
case_1210,2926,9,False
case_1210,3017,9,False
case_1210,3108,9,False
case_1210,3199,9,False
case_1210,3290,9,False
case_1210,3381,9,False
case_1210,3472,9,False
case_1210,3563,9,False
case_1210,3654,9,False
case_1210,3745,9,False
case_1210,3836,9,False
case_1210,3928,9,False
case_1210,4019,9,False
case_1210,4110,9,False
case_1210,4201,9,False
case_1210,4292,9,False
case_1210,4383,9,False
case_1210,4474,9,False
case_1210,4565,9,False
case_1210,4656,9,False
case_1210,4747,9,False
case_1210,4838,9,False
case_1210,4929,9,False
case_1210,5020,9,False
case_1210,5111,9,False
case_1210,5202,9,False
case_1210,5293,9,False
case_1210,5384,9,False
case_1210,5475,9,False
case_1210,5566,9,False
case_1210,5657,9,False
case_1210,5748,9,False
case_1210,5839,9,False
case_1210,5930,9,False
case_1210,6021,9,False
case_1210,6112,9,False
case_1210,6203,9,False
case_1210,6294,9,False
case_1210,6385,9,False
case_1210,6476,9,False
case_1210,6567,9,False
case_1210,6658,9,False
case_1211,7943,9,False
case_1211,8034,9,False
case_1211,8125,9,False
case_1211,8216,9,False
case_1211,8306,9,False
case_1211,8397,9,False
case_1211,8488,9,False
case_1211,8579,9,False
case_1211,8670,9,False
case_1211,8761,9,False
case_1211,8852,9,False
case_1211,8942,9,False
case_1211,9033,9,False
case_1211,9124,9,False
case_1211,9215,9,False
case_1211,9306,9,False
case_1211,9397,9,False
case_1211,9488,9,False
case_1211,9578,9,False
case_1211,9669,9,False
case_1211,9760,9,False
case_1211,9851,9,False
case_1211,9942,9,False
case_1211,10033,9,False
case_1211,10124,9,False
case_1211,10214,9,False
case_1211,10305,9,False
case_1211,10396,9,False
case_1211,10487,9,False
case_1211,10578,9,False
case_1211,10669,9,False
case_1211,10760,9,False
case_1211,10850,9,False
case_1211,10941,9,False
case_1211,11032,9,False
case_1211,11123,9,False
case_1211,11214,9,False
case_1211,11305,9,False
case_1211,11396,9,False
case_1211,11486,9,False
case_1211,11577,9,False
case_1211,11668,9,False
case_1211,11759,9,False
case_1211,11850,9,False
case_1211,11941,9,False
case_1211,12032,9,False
case_1211,12123,9,False
case_1211,12213,9,False
case_1211,12304,9,False
case_1211,12395,9,False
case_1211,12486,9,False
case_1211,12577,9,False
case_1211,12668,9,False
case_1211,12759,9,False
case_1211,12849,9,False
case_1211,12940,9,False
case_1211,13031,9,False
case_1211,13122,9,False
case_1211,13213,9,False
case_1211,13304,9,False
case_1211,13395,9,False
case_1211,13485,9,False
case_1211,13576,9,False
case_1211,13667,9,False
case_1211,13758,9,False
case_1211,13849,9,False
case_1211,13940,9,False
case_1211,14031,9,False
case_1211,14121,9,False
case_1211,14212,9,False
case_1211,14303,9,False
case_1211,14394,9,False
case_1211,14485,9,False
case_1211,14576,9,False
case_1211,14667,9,False
case_1211,14757,9,False
case_1211,14848,9,False
case_1211,14939,9,False
case_1211,15030,9,False
case_1211,15121,9,False
case_1211,15212,9,False
case_1211,15303,9,False
case_1211,15393,9,False
case_1211,15484,9,False
case_1211,15575,9,False
case_1211,15666,9,False
case_1242,1559,9,False
case_1242,1655,9,False
case_1242,1750,9,False
case_1242,1845,9,False
case_1242,1941,9,False
case_1272,2318,9,False
case_1272,2408,9,False
case_1272,2497,9,False
case_1272,2587,9,False
case_1272,2677,9,False
case_1272,2766,9,False
case_1272,2856,9,False
case_1272,2945,9,False
case_1272,3035,9,False
case_1272,3125,9,False
case_1272,3214,9,False
case_1272,3304,9,False
case_1279,1405,9,False
case_1279,1495,9,False
case_1279,1586,9,False
case_1279,1677,9,False
case_1279,1767,9,False
case_1279,1858,9,False
case_1279,1949,9,False
case_1279,2039,9,False
case_1279,2130,9,False
case_1279,2220,9,False
case_1279,2311,9,False
case_1279,2402,9,False
case_1279,2492,9,False
case_1279,2583,9,False
case_1279,2673,9,False
case_1279,2764,9,False
case_1279,2855,9,False
case_1279,2945,9,False
case_1279,3036,9,False
case_1279,3127,9,False
case_1279,3217,9,False
case_1279,3308,9,False
case_1279,3398,9,False
case_1279,3489,9,False
case_1279,3580,9,False
case_1279,3670,9,False
case_1279,3761,9,False
case_1279,3851,9,False
case_1279,3942,9,False
case_1279,4033,9,False
case_1279,4123,9,False
case_1279,4214,9,False
case_1279,4305,9,False
case_1279,4395,9,False
case_1279,4486,9,False
case_1279,4576,9,False
case_1279,4667,9,False
case_1279,4758,9,False
case_1279,4848,9,False
case_1279,5243,9,False
case_1279,5335,9,False
case_1279,5427,9,False
case_1279,5519,9,False
case_1279,5611,9,False
case_1279,5703,9,False
case_1279,5795,9,False
case_1279,5887,9,False
case_1279,5979,9,False
case_1279,6071,9,False
case_1279,6163,9,False
case_1279,6255,9,False
case_1279,6347,9,False
case_1279,6439,9,False
case_1279,6530,9,False
case_1279,6622,9,False
case_1279,6714,9,False
case_1279,6806,9,False
case_1279,6898,9,False
case_1279,6990,9,False
case_1279,7082,9,False
case_1279,7174,9,False
case_1279,7266,9,False
case_1279,7358,9,False
case_1279,7450,9,False
case_1279,7542,9,False
case_1279,7634,9,False
case_1279,12688,9,False
case_1279,12778,9,False
case_1279,12868,9,False
case_1279,12957,9,False
case_1279,13047,9,False
case_1279,13137,9,False
case_1279,13226,9,False
case_1279,13316,9,False
case_1279,13406,9,False
case_1305,3185,9,False
case_1305,3273,9,False
case_1305,3361,9,False
case_1305,3449,9,False
case_1305,3537,9,False
case_1305,3625,9,False
case_1305,3713,9,False
case_1305,3802,9,False
case_1305,3890,9,False
case_1305,3978,9,False
case_1305,4066,9,False
case_1305,4154,9,False
case_1305,4242,9,False
case_1305,4331,9,False
case_1305,4419,9,False
case_1305,4507,9,False
case_1305,4595,9,False
case_1305,4683,9,False
case_1305,4771,9,False
case_1305,4859,9,False
case_1305,6250,9,False
case_1305,6341,9,False
case_1305,6433,9,False
case_1305,6524,9,False
case_1315,1989,9,False
case_1315,2087,9,False
case_1315,2185,9,False
case_1315,2283,9,False
case_1315,2381,9,False
case_1315,2799,9,False
case_1315,2879,9,False
case_1325,1635,9,False
case_1325,1725,9,False
case_1325,1815,9,False
case_1325,1905,9,False
case_1325,1996,9,False
case_1325,2086,9,False
case_1325,2176,9,False
case_1325,2267,9,False
case_1325,2357,9,False
case_1325,2447,9,False
case_1325,2537,9,False
case_1325,2628,9,False
case_1325,2718,9,False
case_1325,2808,9,False
case_1325,2898,9,False
case_1325,2989,9,False
case_1325,3079,9,False
case_1325,3169,9,False
case_1325,3259,9,False
case_1325,3350,9,False
case_1325,3440,9,False
case_1325,3530,9,False
case_1325,3621,9,False
case_1325,3711,9,False
case_1325,3801,9,False
case_1325,3891,9,False
case_1325,5452,9,False
case_1325,5534,9,False
case_1325,5617,9,False
case_1325,5699,9,False
case_1325,7849,9,False
case_1325,7943,9,False
case_1325,8037,9,False
case_1325,8131,9,False
case_1325,8226,9,False
case_1325,8320,9,False
